workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
tts,deepgram,per_token,aura_2_payg,Aura-2 PAYG,aura_2,0.030,1k_chars,,,,,global,Sub-200ms latency TTS,https://deepgram.com/pricing,2026-02-13,high
tts,deepgram,per_token,aura_2_growth,Aura-2 Growth,aura_2,0.027,1k_chars,,,,,global,Growth plan pricing,https://deepgram.com/pricing,2026-02-13,high
tts,deepgram,per_token,aura_1_payg,Aura-1 PAYG,aura_1,0.0150,1k_chars,,,,,global,Previous gen TTS,https://deepgram.com/pricing,2026-02-13,high
tts,deepgram,per_token,aura_1_growth,Aura-1 Growth,aura_1,0.0135,1k_chars,,,,,global,Aura-1 growth plan,https://deepgram.com/pricing,2026-02-13,high
tts,elevenlabs,per_token,flash_turbo_business,Flash/Turbo Business,flash_v2_5,0.06,1k_chars,,,,,75,global,Business tier ultra-low latency,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_token,flash_turbo_scale,Flash/Turbo Scale,flash_v2_5,0.08,1k_chars,,,,,75,global,Scale plan pricing,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_token,flash_turbo_pro,Flash/Turbo Pro,flash_v2_5,0.10,1k_chars,,,,,75,global,Pro plan pricing,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_token,multilingual_v2_business,Multilingual v2/v3 Business,multilingual_v2,0.12,1k_chars,,,,250,300,global,High quality voice generation,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_token,multilingual_v2_scale,Multilingual v2/v3 Scale,multilingual_v2,0.17,1k_chars,,,,250,300,global,Scale plan high quality,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_token,multilingual_v2_pro,Multilingual v2/v3 Pro,multilingual_v2,0.20,1k_chars,,,,250,300,global,Pro plan high quality,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_minute,music_business,Music Generation Business,music_gen,0.28,audio_min,,,,,global,Music generation from text,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_minute,voice_isolator_business,Voice Isolator Business,voice_isolator,0.12,audio_min,,,,,global,Removes ambient sounds,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_minute,voice_changer_business,Voice Changer Business,voice_changer,0.12,audio_min,,,,,global,Fast real-time processing,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_token,sound_effects_business,Sound Effects Business,sfx_gen,0.07,generation,,,,,global,Royalty-free sound effects,https://elevenlabs.io/pricing/api,2026-02-13,high
tts,elevenlabs,per_minute,dubbing_v1_business,Dubbing v1 Business,dubbing_v1,0.24,audio_min,,,,,global,Auto speaker detection,https://elevenlabs.io/pricing/api,2026-02-13,high
image_gen,openai,per_image,dalle_3_standard_1024,DALL-E 3 Standard 1024,dalle_3,0.040,image,,,,,global,1024x1024 resolution,https://platform.openai.com/docs/pricing,2026-02-13,high
image_gen,openai,per_image,dalle_3_hd_1024,DALL-E 3 HD 1024,dalle_3,0.080,image,,,,,global,1024x1024 HD quality,https://platform.openai.com/docs/pricing,2026-02-13,high
image_gen,fireworks,per_image,flux_dev,FLUX.1 dev,flux_1_dev,0.014,image,,,,,global,28 steps default,https://fireworks.ai/pricing,2026-02-13,high
image_gen,fireworks,per_image,flux_schnell,FLUX.1 schnell,flux_1_schnell,0.0014,image,,,,,global,4 steps default,https://fireworks.ai/pricing,2026-02-13,high
image_gen,together_ai,per_image,flux_dev,FLUX.1 dev,flux_1_dev,0.025,megapixel,,,,,global,28 default steps,https://www.together.ai/pricing,2026-02-13,high
image_gen,together_ai,per_image,flux_schnell,FLUX.1 schnell,flux_1_schnell,0.0027,megapixel,,,,,global,4 default steps,https://www.together.ai/pricing,2026-02-13,high
image_gen,together_ai,per_image,flux_kontext_pro,FLUX.1 Kontext pro,flux_1_kontext_pro,0.04,megapixel,,,,,global,28 default steps,https://www.together.ai/pricing,2026-02-13,high
image_gen,together_ai,per_image,flux_kontext_max,FLUX.1 Kontext max,flux_1_kontext_max,0.08,megapixel,,,,,global,28 default steps,https://www.together.ai/pricing,2026-02-13,high
image_gen,baseten,hourly,h200_dedicated,H200 141GB Dedicated,h200,4.99,gpu_hour,,,141,,global,Dedicated deployment,https://www.baseten.co/products/model-apis/,2026-02-13,high
image_gen,baseten,hourly,h100_dedicated,H100 80GB Dedicated,h100,3.36,gpu_hour,,,80,,global,Dedicated deployment,https://www.baseten.co/products/model-apis/,2026-02-13,high
image_gen,modal,per_second,h200_gpu,H200 GPU,h200,6.2496,gpu_hour,,,,,global,Converted from $0.001736/sec,https://modal.com/pricing,2026-02-13,high
image_gen,modal,per_second,l4,L4,l4,0.7992,gpu_hour,,,24,,global,Converted from $0.000222/sec,https://modal.com/pricing,2026-02-13,high
image_gen,replicate,per_second,a100_image,A100 Image Gen,a100,0.00140,gpu_second,,,80,,global,Image generation workloads,https://replicate.com/pricing,2026-02-13,high
image_gen,fal_ai,per_second,wan_25,Wan 2.5 Video,wan_25,0.05,video_second,,,,,global,Text to video generation,https://fal.ai/pricing,2026-02-13,high
image_gen,fal_ai,per_second,kling_25_turbo_pro,Kling 2.5 Turbo Pro Video,kling_25_turbo,0.07,video_second,,,,,global,High quality video gen,https://fal.ai/pricing,2026-02-13,high
image_gen,fal_ai,per_second,veo_3,Veo 3 Video,veo_3,0.40,video_second,,,,,global,Premium video generation,https://fal.ai/pricing,2026-02-13,high
image_gen,fal_ai,per_image,ovi_video,Ovi Video,ovi,0.20,video,,,,,global,Image to video conversion,https://fal.ai/pricing,2026-02-13,high
image_gen,fal_ai,per_image,seedream_v4,Seedream V4,seedream_v4,0.03,image,,,,,global,Text to image generation,https://fal.ai/pricing,2026-02-13,high
image_gen,fal_ai,per_image,flux_kontext_pro,Flux Kontext Pro,flux_kontext_pro,0.04,image,,,,,global,Advanced image generation,https://fal.ai/pricing,2026-02-13,high
image_gen,fal_ai,per_image,nanobanana,Nanobanana,nanobanana,0.0398,image,,,,,global,Fast image generation,https://fal.ai/pricing,2026-02-13,high
image_gen,fal_ai,per_token,qwen_image,Qwen Image,qwen_image,0.02,megapixel,,,,,global,Priced per megapixel,https://fal.ai/pricing,2026-02-13,high
embedding,openai,per_token,text_embedding_3_small,text-embedding-3-small,text_embedding_3_small,0.02,1m_tokens,,,,,global,1536 dimensions,https://platform.openai.com/docs/pricing,2026-02-13,high
embedding,openai,per_token,text_embedding_3_large,text-embedding-3-large,text_embedding_3_large,0.13,1m_tokens,,,,,global,3072 dimensions,https://platform.openai.com/docs/pricing,2026-02-13,high
embedding,cohere,per_token,embed_4_text,Embed 4 Text,embed_4,0.12,1m_tokens,,,,,global,Text embeddings,https://cohere.com/pricing,2026-02-13,high
embedding,cohere,per_token,embed_4_image,Embed 4 Image,embed_4,0.47,1m_image_tokens,,,,,global,Image embeddings,https://cohere.com/pricing,2026-02-13,high
embedding,fireworks,per_token,embed_small,Small Embeddings <150M,embed_small,0.008,1m_tokens,,,,,global,Up to 150M parameters,https://fireworks.ai/pricing,2026-02-13,high
embedding,together_ai,per_token,bge_base_en,BGE-Base-EN v1.5,bge_base_en_v1_5,0.01,1m_tokens,,,,,global,Base model,https://www.together.ai/pricing,2026-02-13,high
embedding,together_ai,per_token,bge_large_en,BGE-Large-EN v1.5,bge_large_en_v1_5,0.02,1m_tokens,,,,,global,Large model,https://www.together.ai/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_4_large,Voyage-4-Large,voyage_4_large,0.12,1m_tokens,,,,,global,1024 default dimensions,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_4,Voyage-4,voyage_4,0.06,1m_tokens,,,,,global,1024 default dimensions,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_4_lite,Voyage-4-Lite,voyage_4_lite,0.02,1m_tokens,,,,,global,1024 default dimensions,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_context_3,Voyage-Context-3,voyage_context_3,0.18,1m_tokens,,,,,global,Contextualized chunk embeddings,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_code_3,Voyage-Code-3,voyage_code_3,0.18,1m_tokens,,,,,global,Code-specific embeddings,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_finance_2,Voyage-Finance-2,voyage_finance_2,0.12,1m_tokens,,,,,global,Finance domain specialized,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_law_2,Voyage-Law-2,voyage_law_2,0.12,1m_tokens,,,,,global,Legal domain specialized,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_multimodal_35_text,Voyage-Multimodal-3.5 Text,voyage_multimodal_3_5,0.12,1m_tokens,,,,,global,Text portion of multimodal,https://docs.voyageai.com/docs/pricing,2026-02-13,high
embedding,voyage_ai,per_token,voyage_multimodal_35_pixels,Voyage-Multimodal-3.5 Pixels,voyage_multimodal_3_5,0.60,1b_pixels,,,,,global,Image/video pixel pricing,https://docs.voyageai.com/docs/pricing,2026-02-13,high
rerank,cohere,per_token,rerank_35,Rerank 3.5,rerank_3_5,2.00,1k_searches,,,,,global,Up to 100 docs per query,https://cohere.com/pricing,2026-02-13,high
rerank,together_ai,per_token,mxbai_rerank,Mxbai Rerank Large V2,mxbai_rerank_large_v2,0.10,1m_tokens,,,,,global,Reranking model,https://www.together.ai/pricing,2026-02-13,high
rerank,voyage_ai,per_token,rerank_25,Rerank-2.5,rerank_2_5,0.05,1m_tokens,,,,,global,Assumes 100 docs per request,https://docs.voyageai.com/docs/pricing,2026-02-13,high
rerank,voyage_ai,per_token,rerank_25_lite,Rerank-2.5-Lite,rerank_2_5_lite,0.02,1m_tokens,,,,,global,Lite reranking model,https://docs.voyageai.com/docs/pricing,2026-02-13,high
vision,openai,per_token,gpt_4o_vision_input,GPT-4o Vision Input,gpt_4o,5.00,1m_tokens,,,,,global,Image understanding input,https://platform.openai.com/docs/pricing,2026-02-13,high
vision,openai,per_token,gpt_4o_vision_output,GPT-4o Vision Output,gpt_4o,15.00,1m_tokens,,,,,global,Image understanding output,https://platform.openai.com/docs/pricing,2026-02-13,high
vision,fireworks,per_token,qwen3_vl_30b_input,Qwen3 VL 30B Input,qwen3_vl_30b,0.15,1m_tokens,,,,,global,Vision-language input,https://fireworks.ai/pricing,2026-02-13,high
vision,fireworks,per_token,qwen3_vl_30b_output,Qwen3 VL 30B Output,qwen3_vl_30b,0.60,1m_tokens,,,,,global,Vision-language output,https://fireworks.ai/pricing,2026-02-13,high
vision,together_ai,per_token,qwen3_vl_32b_input,Qwen3-VL-32B Input,qwen3_vl_32b,0.50,1m_tokens,,,,,global,Vision model input,https://www.together.ai/pricing,2026-02-13,high
vision,together_ai,per_token,qwen3_vl_32b_output,Qwen3-VL-32B Output,qwen3_vl_32b,1.50,1m_tokens,,,,,global,Vision model output,https://www.together.ai/pricing,2026-02-13,high
vision,google_cloud,per_token,label_detection_tier1,Label Detection Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,label_detection_tier2,Label Detection Tier 2,vision_api,1.00,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,text_detection_tier1,Text Detection (OCR) Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,text_detection_tier2,Text Detection (OCR) Tier 2,vision_api,0.60,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,face_detection_tier1,Face Detection Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,face_detection_tier2,Face Detection Tier 2,vision_api,0.60,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,landmark_detection_tier1,Landmark Detection Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,landmark_detection_tier2,Landmark Detection Tier 2,vision_api,0.60,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,logo_detection_tier1,Logo Detection Tier 1,vision_api,1.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,logo_detection_tier2,Logo Detection Tier 2,vision_api,0.60,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,web_detection_tier1,Web Detection Tier 1,vision_api,3.50,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,object_localization_tier1,Object Localization Tier 1,vision_api,2.25,1k_units,,,,,global,Units 1001-5M per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,google_cloud,per_token,object_localization_tier2,Object Localization Tier 2,vision_api,1.50,1k_units,,,,,global,Units 5M+ per month,https://cloud.google.com/vision/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier1,DetectLabels Group 2 Tier 1,rekognition,1.00,1k_images,,,,,us-east-1,First 1M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier2,DetectLabels Group 2 Tier 2,rekognition,0.80,1k_images,,,,,us-east-1,1M-10M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier3,DetectLabels Group 2 Tier 3,rekognition,0.60,1k_images,,,,,us-east-1,10M-100M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,detect_labels_tier4,DetectLabels Group 2 Tier 4,rekognition,0.40,1k_images,,,,,us-east-1,100M+ images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,face_detection_tier1,Face Detection Group 1 Tier 1,rekognition,1.00,1k_images,,,,,us-east-1,First 1M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_image,face_search_tier1,Face Search Group 1 Tier 1,rekognition,1.00,1k_images,,,,,us-east-1,First 1M images per month,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_label_detection,Video Label Detection,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_content_moderation,Video Content Moderation,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_face_detection,Video Face Detection,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_celebrity_recognition,Video Celebrity Recognition,rekognition_video,0.10,video_min,,,,,us-east-1,Stored video analysis,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
vision,aws_rekognition,per_minute,video_person_pathing,Video Person Pathing,rekognition_video,0.10,video_min,,,,,us-east-1,Track person movement,https://aws.amazon.com/rekognition/pricing,2026-02-13,high
